451
0.45399999999999996	0.24
0.45599999999999996	0.24
0.45799999999999996	0.24
0.45999999999999996	0.24
0.46199999999999997	0.24
0.46399999999999997	0.24
0.46599999999999997	0.24
0.46799999999999997	0.24
0.47	0.24
0.472	0.24
0.474	0.24
0.476	0.24
0.478	0.24
0.48	0.24
0.482	0.24
0.484	0.24
0.486	0.24
0.488	0.24
0.49	0.24
0.492	0.24
0.494	0.24
0.496	0.24
0.498	0.24
0.5	0.24
0.502	0.24
0.504	0.24
0.506	0.24
0.508	0.24
0.51	0.24
0.512	0.24
0.514	0.24
0.516	0.24
0.518	0.24
0.52	0.24
0.522	0.24
0.524	0.24
0.526	0.24
0.528	0.24
0.53	0.24
0.532	0.24
0.534	0.24
0.536	0.24
0.538	0.24
0.54	0.24
0.542	0.24
0.544	0.24
0.546	0.24
0.548	0.24
0.55	0.24
0.552	0.24
0.554	0.24
0.556	0.24
0.558	0.24
0.56	0.24
0.562	0.24
0.5640000000000001	0.24
0.5660000000000001	0.24
0.5680000000000001	0.24
0.5700000000000001	0.24
0.5720000000000001	0.24
0.5740000000000001	0.24
0.5760000000000001	0.24
0.5780000000000001	0.24
0.58	0.24
0.582	0.24
0.584	0.24
0.586	0.24
0.588	0.24
0.59	0.24
0.592	0.24
0.594	0.24
0.596	0.24
0.598	0.24
0.6	0.24
0.602	0.24
0.604	0.24
0.606	0.24
0.608	0.24
0.61	0.24
0.612	0.24
0.614	0.24
0.616	0.24
0.618	0.24
0.62	0.24
0.622	0.24
0.624	0.24
0.626	0.24
0.628	0.24
0.63	0.24
0.632	0.24
0.634	0.24
0.636	0.24
0.638	0.24
0.64	0.24
0.642	0.24
0.644	0.24
0.646	0.24
0.648	0.24
0.65	0.24
0.652	0.24
0.654	0.24
0.656	0.24
0.658	0.24
0.66	0.24
0.662	0.24
0.664	0.24
0.666	0.24
0.668	0.24
0.67	0.24
0.672	0.24
0.674	0.24
0.676	0.24
0.6779999999999999	0.24
0.6799999999999999	0.24
0.6819999999999999	0.24
0.6839999999999999	0.24
0.6859999999999999	0.24
0.688	0.24
0.69	0.24
0.692	0.24
0.694	0.24
0.696	0.24
0.698	0.24
0.7	0.24
0.702	0.24
0.704	0.24
0.706	0.24
0.708	0.24
0.71	0.24
0.712	0.24
0.714	0.24
0.716	0.24
0.718	0.24
0.72	0.24
0.722	0.24
0.724	0.24
0.726	0.24
0.728	0.24
0.73	0.24
0.732	0.24
0.734	0.24
0.736	0.24
0.738	0.24
0.74	0.24
0.742	0.24
0.744	0.24
0.746	0.24
0.748	0.24
0.75	0.24
0.752	0.24
0.754	0.24
0.756	0.24
0.758	0.24
0.76	0.24
0.762	0.24
0.764	0.24
0.766	0.24
0.768	0.24
0.77	0.24
0.772	0.24
0.774	0.24
0.776	0.24
0.778	0.24
0.78	0.24
0.782	0.24
0.784	0.24
0.786	0.24
0.788	0.24
0.79	0.24
0.792	0.24
0.794	0.24
0.796	0.24
0.798	0.24
0.8	0.24
0.802	0.24
0.8039999999999999	0.24
0.8059999999999999	0.24
0.8079999999999999	0.24
0.8099999999999999	0.24
0.8119999999999999	0.24
0.814	0.24
0.816	0.24
0.818	0.24
0.82	0.24
0.822	0.24
0.824	0.24
0.826	0.24
0.828	0.24
0.83	0.24
0.832	0.24
0.834	0.24
0.836	0.24
0.838	0.24
0.84	0.24
0.842	0.24
0.844	0.24
0.846	0.24
0.848	0.24
0.85	0.24
0.852	0.24
0.854	0.24
0.856	0.24
0.858	0.24
0.86	0.24
0.862	0.24
0.864	0.24
0.866	0.24
0.868	0.24
0.87	0.24
0.872	0.24
0.874	0.24
0.876	0.24
0.878	0.24
0.88	0.24
0.882	0.24
0.884	0.24
0.886	0.24
0.888	0.24
0.89	0.24
0.892	0.24
0.894	0.24
0.896	0.24
0.898	0.24
0.9	0.24
0.902	0.24
0.904	0.24
0.906	0.24
0.908	0.24
0.91	0.24
0.912	0.24
0.914	0.24
0.916	0.24
0.918	0.24
0.92	0.24
0.922	0.24
0.924	0.24
0.926	0.24
0.928	0.24
0.93	0.24
0.932	0.24
0.9339999999999999	0.24
0.9359999999999999	0.24
0.938	0.24
0.94	0.24
0.942	0.24
0.944	0.24
0.946	0.24
0.948	0.24
0.95	0.24
0.952	0.24
0.954	0.24
0.956	0.24
0.958	0.24
0.96	0.24
0.962	0.24
0.964	0.24
0.966	0.24
0.968	0.24
0.97	0.24
0.972	0.24
0.974	0.24
0.976	0.24
0.978	0.24
0.98	0.24
0.982	0.24
0.984	0.24
0.986	0.24
0.988	0.24
0.99	0.24
0.992	0.24
0.994	0.24
0.996	0.24
0.998	0.24
1.	0.24
